0.006,0.366,0.056,,0.06
16.384,0.112,0.267,,0.018360656
16.409,0.099,0.254,,0.016229508
16.432,0.093,0.267,,0.015245902
16.456,0.056,0.254,,0.009180328
16.48,0.043,0.26,,0.00704918
16.504,0.019,0.267,,0.003114754
16.528,-0.012,0.254,,-0.001967213
16.552,-0.037,0.267,,-0.006065574
16.575,-0.062,0.254,,-0.010163934
16.6,-0.081,0.267,,-0.013278689
16.624,-0.105,0.254,,-0.017213115
16.648,-0.093,0.267,,-0.015245902
16.672,-0.105,0.26,,-0.017213115
16.696,-0.081,0.26,,-0.013278689
16.72,-0.087,0.273,,-0.014262295
16.743,-0.062,0.26,,-0.010163934
16.768,-0.031,0.273,,-0.005081967
16.792,-0.025,0.26,,-0.004098361
16.821,0.025,0.267,,0.004098361
16.846,0.05,0.26,,0.008196721
16.869,0.05,0.273,,0.008196721
16.893,0.074,0.26,,0.012131148
16.918,0.105,0.273,,0.017213115
16.941,0.099,0.26,,0.016229508
16.965,0.124,0.273,,0.020327869
16.989,0.099,0.267,,0.016229508
17.013,0.099,0.267,,0.016229508
17.037,0.081,0.273,,0.013278689
17.061,0.062,0.26,,0.010163934
17.084,0.05,0.273,,0.008196721
17.12,0.012,0.273,,0.001967213
17.144,-0.025,0.26,,-0.004098361
17.167,-0.031,0.273,,-0.005081967
17.192,-0.074,0.26,,-0.012131148
17.215,-0.074,0.273,,-0.012131148
17.24,-0.093,0.267,,-0.015245902
17.264,-0.081,0.273,,-0.013278689
17.288,-0.087,0.273,,-0.014262295
17.312,-0.068,0.267,,-0.011147541
17.335,-0.05,0.273,,-0.008196721
17.36,-0.025,0.267,,-0.004098361
17.383,-0.025,0.279,,-0.004098361
17.424,0.006,0.267,,0.000983607
17.448,0.05,0.273,,0.008196721
17.471,0.062,0.273,,0.010163934
17.496,0.068,0.267,,0.011147541
17.52,0.093,0.279,,0.015245902
17.543,0.105,0.267,,0.017213115
17.568,0.099,0.279,,0.016229508
17.591,0.093,0.267,,0.015245902
17.616,0.105,0.279,,0.017213115
17.639,0.074,0.273,,0.012131148
17.663,0.068,0.273,,0.011147541
17.688,0.043,0.279,,0.00704918
17.711,0.025,0.267,,0.004098361
17.736,0.025,0.279,,0.004098361
17.759,-0.025,0.267,,-0.004098361
17.783,-0.037,0.279,,-0.006065574
17.807,-0.062,0.267,,-0.010163934
17.831,-0.081,0.279,,-0.013278689
17.855,-0.074,0.279,,-0.012131148
17.879,-0.093,0.273,,-0.015245902
17.903,-0.074,0.279,,-0.012131148
17.927,-0.081,0.273,,-0.013278689
17.951,-0.056,0.285,,-0.009180328
17.975,-0.037,0.267,,-0.006065574
18.005,-0.019,0.279,,-0.003114754
18.029,0.012,0.273,,0.001967213
18.063,0.037,0.273,,0.006065574
18.087,0.062,0.285,,0.010163934
18.111,0.068,0.273,,0.011147541
18.135,0.087,0.285,,0.014262295
18.159,0.093,0.273,,0.015245902
18.183,0.105,0.285,,0.017213115
18.207,0.099,0.273,,0.016229508
18.231,0.093,0.279,,0.015245902
18.255,0.074,0.285,,0.012131148
18.278,0.062,0.273,,0.010163934
18.303,0.031,0.285,,0.005081967
18.327,0.006,0.273,,0.000983607
18.351,0.006,0.285,,0.000983607
18.375,-0.031,0.273,,-0.005081967
18.398,-0.031,0.285,,-0.005081967
18.433,-0.062,0.291,,-0.010163934
18.458,-0.087,0.279,,-0.014262295
18.481,-0.074,0.285,,-0.012131148
18.505,-0.074,0.285,,-0.012131148
18.529,-0.081,0.279,,-0.013278689
18.553,-0.056,0.285,,-0.009180328
18.577,-0.031,0.279,,-0.005081967
18.6,-0.025,0.285,,-0.004098361
18.623,-0.006,0.279,,-0.000983607
18.648,0.019,0.285,,0.003114754
18.672,0.031,0.285,,0.005081967
18.696,0.074,0.279,,0.012131148
18.72,0.068,0.291,,0.011147541
18.743,0.081,0.279,,0.013278689
18.768,0.105,0.291,,0.017213115
18.791,0.087,0.279,,0.014262295
18.815,0.099,0.291,,0.016229508
18.84,0.081,0.285,,0.013278689
18.863,0.081,0.285,,0.013278689
18.887,0.068,0.291,,0.011147541
18.911,0.043,0.279,,0.00704918
18.935,0.019,0.291,,0.003114754
18.959,0,0.279,,0
18.983,-0.012,0.291,,-0.001967213
19.006,-0.043,0.285,,-0.00704918
19.041,-0.056,0.285,,-0.009180328
19.066,-0.062,0.291,,-0.010163934
19.089,-0.081,0.285,,-0.013278689
19.114,-0.074,0.285,,-0.012131148
19.138,-0.056,0.298,,-0.009180328
19.178,-0.043,0.285,,-0.00704918
19.202,-0.031,0.298,,-0.005081967
19.227,-0.025,0.285,,-0.004098361
19.25,0.019,0.298,,0.003114754
19.274,0.019,0.285,,0.003114754
19.298,0.062,0.291,,0.010163934
19.322,0.062,0.291,,0.010163934
19.345,0.081,0.285,,0.013278689
19.37,0.093,0.298,,0.015245902
19.394,0.074,0.285,,0.012131148
19.418,0.093,0.298,,0.015245902
19.442,0.074,0.285,,0.012131148
19.476,0.056,0.285,,0.009180328
19.5,0.056,0.304,,0.009180328
19.524,0.031,0.285,,0.005081967
19.548,0.031,0.298,,0.005081967
19.572,-0.006,0.298,,-0.000983607
19.596,-0.019,0.291,,-0.003114754
19.62,-0.031,0.304,,-0.005081967
19.643,-0.05,0.291,,-0.008196721
19.668,-0.056,0.304,,-0.009180328
19.692,-0.081,0.291,,-0.013278689
19.716,-0.074,0.304,,-0.012131148
19.74,-0.074,0.291,,-0.012131148
19.769,-0.062,0.304,,-0.010163934
19.793,-0.037,0.291,,-0.006065574
19.817,-0.025,0.304,,-0.004098361
19.841,-0.012,0.291,,-0.001967213
19.866,0.025,0.304,,0.004098361
19.889,0.025,0.298,,0.004098361
19.913,0.043,0.291,,0.00704918
19.937,0.062,0.304,,0.010163934
19.961,0.05,0.291,,0.008196721
19.996,0.081,0.291,,0.013278689
20.02,0.093,0.304,,0.015245902
20.044,0.074,0.291,,0.012131148
20.067,0.081,0.304,,0.013278689
20.092,0.05,0.291,,0.008196721
20.115,0.062,0.304,,0.010163934
20.14,0.037,0.298,,0.006065574
20.164,0.019,0.298,,0.003114754
20.187,0,0.31,,0
20.212,-0.037,0.298,,-0.006065574
20.235,-0.025,0.31,,-0.004098361
20.26,-0.062,0.291,,-0.010163934
20.283,-0.05,0.31,,-0.008196721
20.307,-0.074,0.298,,-0.012131148
20.332,-0.056,0.304,,-0.009180328
20.361,-0.068,0.298,,-0.011147541
20.385,-0.043,0.31,,-0.00704918
20.408,-0.037,0.298,,-0.006065574
20.433,-0.012,0.31,,-0.001967213
20.456,-0.006,0.298,,-0.000983607
20.481,0.019,0.304,,0.003114754
20.531,0.05,0.31,,0.008196721
20.556,0.062,0.31,,0.010163934
20.579,0.068,0.298,,0.011147541
20.603,0.087,0.31,,0.014262295
20.627,0.074,0.298,,0.012131148
20.651,0.081,0.31,,0.013278689
20.675,0.081,0.298,,0.013278689
20.699,0.068,0.31,,0.011147541
20.723,0.05,0.31,,0.008196721
20.746,0.037,0.304,,0.006065574
20.771,0.025,0.316,,0.004098361
20.794,-0.012,0.304,,-0.001967213
20.819,-0.006,0.316,,-0.000983607
20.842,-0.05,0.304,,-0.008196721
20.866,-0.031,0.316,,-0.005081967
20.891,-0.062,0.304,,-0.010163934
20.914,-0.056,0.31,,-0.009180328
20.939,-0.068,0.31,,-0.011147541
20.979,-0.062,0.304,,-0.010163934
21.003,-0.043,0.316,,-0.00704918
21.027,-0.037,0.304,,-0.006065574
21.05,0,0.316,,0
21.075,-0.006,0.304,,-0.000983607
21.098,0.019,0.316,,0.003114754
21.123,0.031,0.31,,0.005081967
21.147,0.056,0.31,,0.009180328
21.17,0.05,0.316,,0.008196721
21.195,0.056,0.304,,0.009180328
21.218,0.062,0.322,,0.010163934
21.242,0.068,0.304,,0.011147541
21.266,0.074,0.316,,0.012131148
21.29,0.062,0.31,,0.010163934
21.315,0.062,0.31,,0.010163934
21.338,0.05,0.316,,0.008196721
21.362,0.031,0.31,,0.005081967
21.386,0.019,0.322,,0.003114754
21.41,-0.012,0.31,,-0.001967213
21.433,-0.012,0.322,,-0.001967213
21.458,-0.025,0.31,,-0.004098361
21.481,-0.025,0.316,,-0.004098361
21.506,-0.05,0.316,,-0.008196721
21.54,-0.062,0.31,,-0.010163934
21.57,-0.043,0.322,,-0.00704918
21.594,-0.056,0.31,,-0.009180328
21.618,-0.031,0.322,,-0.005081967
21.641,-0.031,0.31,,-0.005081967
21.666,-0.006,0.322,,-0.000983607
21.689,0,0.316,,0
21.714,0.012,0.31,,0.001967213
21.737,0.025,0.322,,0.004098361
21.761,0.05,0.31,,0.008196721
21.786,0.062,0.322,,0.010163934
21.809,0.05,0.31,,0.008196721
21.833,0.081,0.322,,0.013278689
21.857,0.062,0.316,,0.010163934
21.881,0.074,0.316,,0.012131148
21.916,0.074,0.322,,0.012131148
21.94,0.043,0.316,,0.00704918
21.964,0.031,0.316,,0.005081967
21.987,0.019,0.329,,0.003114754
22.012,-0.006,0.316,,-0.000983607
22.035,-0.006,0.329,,-0.000983607
22.059,-0.031,0.316,,-0.005081967
22.084,-0.019,0.329,,-0.003114754
22.107,-0.043,0.316,,-0.00704918
22.132,-0.037,0.322,,-0.006065574
22.161,-0.056,0.316,,-0.009180328
22.185,-0.043,0.329,,-0.00704918
22.209,-0.043,0.316,,-0.00704918
22.233,-0.019,0.329,,-0.003114754
22.257,-0.031,0.316,,-0.005081967
22.28,-0.006,0.322,,-0.000983607
22.305,0.012,0.329,,0.001967213
22.328,0.006,0.316,,0.000983607
22.353,0.043,0.329,,0.00704918
22.376,0.043,0.316,,0.00704918
22.4,0.062,0.329,,0.010163934
22.425,0.068,0.322,,0.011147541
22.448,0.074,0.329,,0.012131148
22.472,0.062,0.329,,0.010163934
22.496,0.043,0.316,,0.00704918
22.52,0.074,0.329,,0.012131148
22.544,0.043,0.322,,0.00704918
22.578,0.031,0.322,,0.005081967
22.603,0.006,0.329,,0.000983607
22.626,-0.012,0.322,,-0.001967213
22.65,0.006,0.335,,0.000983607
22.674,-0.025,0.322,,-0.004098361
22.698,-0.031,0.329,,-0.005081967
22.722,-0.037,0.329,,-0.006065574
22.752,-0.037,0.335,,-0.006065574
22.776,-0.05,0.322,,-0.008196721
22.799,-0.037,0.335,,-0.006065574
22.823,-0.056,0.329,,-0.009180328
22.847,-0.025,0.329,,-0.004098361
22.882,0,0.335,,0
22.906,0.006,0.329,,0.000983607
22.93,0.019,0.322,,0.003114754
22.954,0.012,0.335,,0.001967213
22.978,0.037,0.322,,0.006065574
23.002,0.05,0.335,,0.008196721
23.026,0.05,0.322,,0.008196721
23.049,0.068,0.335,,0.011147541
23.074,0.05,0.329,,0.008196721
23.097,0.056,0.329,,0.009180328
23.121,0.056,0.335,,0.009180328
23.145,0.043,0.329,,0.00704918
23.169,0.031,0.341,,0.005081967
23.193,0.025,0.329,,0.004098361
23.217,0.019,0.341,,0.003114754
23.241,-0.006,0.329,,-0.000983607
23.264,-0.006,0.335,,-0.000983607
23.289,-0.019,0.335,,-0.003114754
23.312,-0.025,0.329,,-0.004098361
23.342,-0.05,0.329,,-0.008196721
23.366,-0.031,0.341,,-0.005081967
23.39,-0.043,0.335,,-0.00704918
23.414,-0.037,0.329,,-0.006065574
23.438,-0.019,0.341,,-0.003114754
23.462,-0.031,0.329,,-0.005081967
23.485,-0.019,0.341,,-0.003114754
23.51,-0.006,0.329,,-0.000983607
23.534,0.019,0.347,,0.003114754
23.558,0.006,0.335,,0.000983607
23.592,0.037,0.329,,0.006065574
23.617,0.062,0.341,,0.010163934
23.64,0.043,0.335,,0.00704918
23.664,0.056,0.335,,0.009180328
23.688,0.068,0.347,,0.011147541
23.712,0.062,0.335,,0.010163934
23.735,0.043,0.341,,0.00704918
23.76,0.043,0.335,,0.00704918
23.783,0.043,0.347,,0.00704918
23.807,0.012,0.335,,0.001967213
23.842,0,0.335,,0
23.866,0.006,0.347,,0.000983607
23.89,-0.025,0.335,,-0.004098361
23.914,-0.025,0.341,,-0.004098361
23.955,-0.025,0.347,,-0.004098361
23.979,-0.043,0.335,,-0.00704918
24.003,-0.037,0.347,,-0.006065574
24.026,-0.037,0.335,,-0.006065574
24.051,-0.025,0.347,,-0.004098361
24.074,-0.019,0.335,,-0.003114754
24.099,0,0.341,,0
24.122,0,0.347,,0
24.146,0.006,0.335,,0.000983607
24.17,0.025,0.347,,0.004098361
24.194,0.031,0.335,,0.005081967
24.218,0.056,0.347,,0.009180328
24.242,0.037,0.341,,0.006065574
24.266,0.056,0.347,,0.009180328
24.289,0.05,0.347,,0.008196721
24.314,0.05,0.341,,0.008196721
24.337,0.05,0.353,,0.008196721
24.361,0.043,0.341,,0.00704918
24.386,0.037,0.353,,0.006065574
24.409,0.019,0.341,,0.003114754
24.433,0.025,0.353,,0.004098361
24.457,0,0.341,,0
24.481,0,0.347,,0
24.505,-0.006,0.347,,-0.000983607
24.535,-0.025,0.353,,-0.004098361
24.559,-0.037,0.341,,-0.006065574
24.582,-0.025,0.347,,-0.004098361
24.607,-0.037,0.347,,-0.006065574
24.639,-0.031,0.347,,-0.005081967
24.664,-0.031,0.347,,-0.005081967
24.688,-0.012,0.353,,-0.001967213
24.712,-0.006,0.341,,-0.000983607
24.736,0.019,0.36,,0.003114754
24.759,0.006,0.341,,0.000983607
24.795,0.025,0.341,,0.004098361
24.819,0.056,0.353,,0.009180328
24.842,0.037,0.341,,0.006065574
24.867,0.05,0.353,,0.008196721
24.89,0.043,0.347,,0.00704918
24.915,0.05,0.347,,0.008196721
24.938,0.043,0.353,,0.00704918
24.962,0.037,0.347,,0.006065574
24.987,0.031,0.36,,0.005081967
25.01,0.025,0.347,,0.004098361
25.035,0.025,0.36,,0.004098361
25.058,0,0.347,,0
25.082,0.012,0.353,,0.001967213
25.106,-0.006,0.353,,-0.000983607
25.136,-0.025,0.36,,-0.004098361
25.16,-0.037,0.347,,-0.006065574
25.184,-0.025,0.36,,-0.004098361
25.208,-0.031,0.347,,-0.005081967
25.232,-0.012,0.36,,-0.001967213
25.256,-0.031,0.353,,-0.005081967
25.281,-0.012,0.347,,-0.001967213
25.304,-0.012,0.36,,-0.001967213
25.329,-0.012,0.353,,-0.001967213
25.352,0.012,0.36,,0.001967213
25.377,0.012,0.347,,0.001967213
25.4,0.031,0.36,,0.005081967
25.425,0.019,0.347,,0.003114754
25.448,0.043,0.36,,0.00704918
25.473,0.043,0.36,,0.00704918
25.497,0.037,0.353,,0.006065574
25.521,0.05,0.36,,0.008196721
25.545,0.019,0.347,,0.003114754
25.568,0.043,0.366,,0.00704918
25.593,0.031,0.353,,0.005081967
25.616,0.031,0.366,,0.005081967
25.651,0.031,0.366,,0.005081967
25.676,0.006,0.353,,0.000983607
25.705,0.006,0.36,,0.000983607
25.74,-0.025,0.36,,-0.004098361
25.764,-0.019,0.353,,-0.003114754
25.787,-0.031,0.366,,-0.005081967
25.812,-0.031,0.353,,-0.005081967
25.836,-0.019,0.366,,-0.003114754
25.859,-0.031,0.353,,-0.005081967
25.884,-0.006,0.366,,-0.000983607
25.907,-0.012,0.353,,-0.001967213
25.931,0,0.36,,0
25.955,0.012,0.366,,0.001967213
25.979,0.006,0.353,,0.000983607
26.003,0.037,0.366,,0.006065574
26.027,0.025,0.353,,0.004098361
26.051,0.037,0.372,,0.006065574
26.075,0.025,0.353,,0.004098361
26.099,0.056,0.366,,0.009180328
26.122,0.043,0.366,,0.00704918
26.147,0.043,0.353,,0.00704918
26.17,0.043,0.372,,0.00704918
26.195,0.025,0.36,,0.004098361
26.218,0.043,0.372,,0.00704918
26.242,0.012,0.36,,0.001967213
26.267,0.012,0.372,,0.001967213
26.296,-0.006,0.36,,-0.000983607
26.32,0,0.372,,0
26.343,0.006,0.36,,0.000983607
26.368,-0.006,0.372,,-0.000983607
26.392,-0.031,0.36,,-0.005081967
26.416,-0.019,0.372,,-0.003114754
26.44,-0.019,0.366,,-0.003114754
26.464,-0.025,0.36,,-0.004098361
26.488,-0.019,0.372,,-0.003114754
26.511,-0.025,0.36,,-0.004098361
26.536,-0.012,0.372,,-0.001967213
26.559,0,0.36,,0
26.584,0.019,0.372,,0.003114754
26.608,0,0.366,,0
26.631,0.031,0.372,,0.005081967
26.656,0.025,0.372,,0.004098361
26.702,0.031,0.378,,0.005081967
26.725,0.031,0.366,,0.005081967
26.749,0.043,0.372,,0.00704918
26.774,0.025,0.372,,0.004098361
26.797,0.043,0.366,,0.00704918
26.821,0.025,0.372,,0.004098361
26.844,0.019,0.366,,0.003114754
26.869,0.025,0.378,,0.004098361
26.898,0.012,0.372,,0.001967213
26.922,0,0.378,,0
26.946,-0.012,0.366,,-0.001967213
26.97,-0.012,0.378,,-0.001967213
26.994,-0.012,0.366,,-0.001967213
27.017,-0.012,0.378,,-0.001967213
27.042,-0.031,0.366,,-0.005081967
27.065,-0.012,0.372,,-0.001967213
27.089,-0.012,0.372,,-0.001967213
27.113,-0.019,0.366,,-0.003114754
27.137,0,0.378,,0
27.161,0,0.366,,0
27.185,0.019,0.378,,0.003114754
27.209,0.006,0.366,,0.000983607
27.232,0.031,0.378,,0.005081967
27.257,0.031,0.378,,0.005081967
27.28,0.031,0.372,,0.005081967
27.304,0.043,0.378,,0.00704918
27.329,0.031,0.366,,0.005081967
27.352,0.043,0.378,,0.00704918
27.376,0.025,0.366,,0.004098361
27.4,0.043,0.378,,0.00704918
27.424,0.025,0.372,,0.004098361
27.447,0.019,0.372,,0.003114754
27.477,0,0.372,,0
27.502,0.012,0.384,,0.001967213
27.525,-0.006,0.372,,-0.000983607
27.549,0,0.378,,0
27.573,-0.006,0.378,,-0.000983607
27.597,-0.019,0.372,,-0.003114754
27.62,-0.006,0.384,,-0.000983607
27.655,-0.019,0.384,,-0.003114754
27.68,-0.031,0.372,,-0.005081967
27.714,-0.006,0.372,,-0.000983607
27.738,0.012,0.384,,0.001967213
27.762,0.006,0.372,,0.000983607
27.785,0,0.384,,0
27.81,0.006,0.372,,0.000983607
27.833,0.031,0.384,,0.005081967
27.857,0.025,0.378,,0.004098361
27.881,0.031,0.378,,0.005081967
27.905,0.05,0.391,,0.008196721
27.929,0.031,0.372,,0.005081967
27.953,0.031,0.391,,0.005081967
27.977,0.025,0.378,,0.004098361
28,0.031,0.384,,0.005081967
28.025,0.025,0.378,,0.004098361
28.048,0.012,0.378,,0.001967213
28.077,0.012,0.378,,0.001967213
28.101,0.025,0.391,,0.004098361
28.124,-0.006,0.378,,-0.000983607
28.149,0,0.384,,0
28.172,-0.006,0.391,,-0.000983607
28.196,0,0.378,,0
28.22,-0.006,0.391,,-0.000983607
28.244,-0.019,0.378,,-0.003114754
28.268,-0.006,0.391,,-0.000983607
28.292,-0.019,0.378,,-0.003114754
28.316,-0.006,0.391,,-0.000983607
28.339,0.006,0.391,,0.000983607
28.364,0.006,0.384,,0.000983607
28.387,0.012,0.391,,0.001967213
28.411,0.006,0.378,,0.000983607
28.435,0.012,0.391,,0.001967213
28.459,0.006,0.378,,0.000983607
28.483,0.031,0.391,,0.005081967
28.507,0.012,0.391,,0.001967213
28.531,0.025,0.384,,0.004098361
28.554,0.019,0.397,,0.003114754
28.579,0.031,0.378,,0.005081967
28.614,0.025,0.384,,0.004098361
28.637,0.019,0.397,,0.003114754
28.661,0.012,0.384,,0.001967213
28.691,0.006,0.384,,0.000983607
28.715,0,0.391,,0
28.75,0.012,0.391,,0.001967213
28.773,-0.006,0.391,,-0.000983607
28.797,-0.006,0.384,,-0.000983607
28.822,-0.012,0.397,,-0.001967213
28.845,-0.012,0.384,,-0.001967213
28.869,-0.006,0.397,,-0.000983607
28.893,-0.025,0.384,,-0.004098361
28.917,0,0.397,,0
28.94,0.006,0.391,,0.000983607
28.965,0,0.391,,0
28.988,0,0.397,,0
29.012,0.006,0.384,,0.000983607
29.037,0.019,0.397,,0.003114754
29.06,0.006,0.391,,0.000983607
29.084,0.031,0.403,,0.005081967
29.107,0.019,0.391,,0.003114754
29.132,0.025,0.391,,0.004098361
29.155,0.037,0.397,,0.006065574
29.179,0.025,0.391,,0.004098361
29.203,0.037,0.403,,0.006065574
29.227,0.012,0.391,,0.001967213
29.251,0.025,0.403,,0.004098361
29.28,0.006,0.391,,0.000983607
29.304,0.019,0.403,,0.003114754
29.328,-0.006,0.384,,-0.000983607
29.353,-0.006,0.403,,-0.000983607
29.377,-0.012,0.391,,-0.001967213
29.401,0.006,0.403,,0.000983607
29.425,-0.012,0.397,,-0.001967213
29.449,-0.019,0.397,,-0.003114754
29.473,-0.012,0.403,,-0.001967213
29.497,-0.006,0.391,,-0.000983607
29.521,-0.006,0.403,,-0.000983607
29.545,-0.006,0.391,,-0.000983607
29.58,-0.012,0.391,,-0.001967213
29.604,0.006,0.403,,0.000983607
29.628,0.012,0.391,,0.001967213
29.652,0.019,0.403,,0.003114754
29.677,0.006,0.391,,0.000983607
29.7,0.037,0.403,,0.006065574
29.725,0.012,0.397,,0.001967213
29.748,0.025,0.397,,0.004098361
29.783,0.031,0.403,,0.005081967
29.808,0.012,0.397,,0.001967213
29.831,0.019,0.397,,0.003114754
29.856,0.031,0.409,,0.005081967
29.878,0.012,0.397,,0.001967213
29.902,0.025,0.409,,0.004098361
29.926,0,0.397,,0
29.95,0.006,0.409,,0.000983607
29.975,-0.006,0.397,,-0.000983607
29.998,-0.006,0.403,,-0.000983607
30.023,-0.006,0.409,,-0.000983607
30.046,-0.006,0.397,,-0.000983607
30.071,0.006,0.409,,0.000983607
30.094,-0.031,0.397,,-0.005081967
30.119,0,0.409,,0
30.142,-0.012,0.397,,-0.001967213
30.167,0,0.409,,0
30.192,0,0.403,,0
30.215,0.012,0.403,,0.001967213
30.239,0.006,0.409,,0.000983607
30.263,0.019,0.397,,0.003114754
30.287,0.025,0.409,,0.004098361
30.311,0.012,0.403,,0.001967213
30.335,0.037,0.409,,0.006065574
30.36,0.012,0.397,,0.001967213
30.383,0.025,0.409,,0.004098361
30.408,0.019,0.409,,0.003114754
30.431,0.019,0.403,,0.003114754
30.461,0,0.403,,0
30.486,0.012,0.415,,0.001967213
30.509,0.006,0.403,,0.000983607
30.544,-0.006,0.403,,-0.000983607
30.568,0.012,0.415,,0.001967213
30.592,0,0.403,,0
30.617,0.019,0.409,,0.003114754
30.64,-0.006,0.409,,-0.000983607
30.665,-0.006,0.403,,-0.000983607
30.689,-0.006,0.415,,-0.000983607
30.713,0.006,0.403,,0.000983607
30.736,0.006,0.415,,0.000983607
30.761,0,0.403,,0
30.785,0.012,0.415,,0.001967213
30.819,0.012,0.415,,0.001967213
30.844,0.019,0.403,,0.003114754
30.867,0.025,0.415,,0.004098361
30.892,0.019,0.409,,0.003114754
30.916,0.019,0.415,,0.003114754
30.94,0.025,0.415,,0.004098361
30.964,0.019,0.409,,0.003114754
30.988,0.031,0.422,,0.005081967
31.012,0.025,0.403,,0.004098361
31.035,0.031,0.422,,0.005081967
31.065,0.012,0.409,,0.001967213
31.09,0.006,0.415,,0.000983607
31.113,0.012,0.409,,0.001967213
31.138,0.006,0.422,,0.000983607
31.161,0.006,0.409,,0.000983607
31.186,0.012,0.422,,0.001967213
31.209,-0.012,0.409,,-0.001967213
31.234,0,0.422,,0
31.258,-0.019,0.415,,-0.003114754
31.282,0,0.409,,0
31.306,0,0.422,,0
31.33,-0.006,0.409,,-0.000983607
31.354,0.006,0.422,,0.000983607
31.378,-0.006,0.409,,-0.000983607
31.402,0.006,0.422,,0.000983607
31.427,0,0.409,,0
31.45,0.019,0.422,,0.003114754
31.475,0.012,0.415,,0.001967213
31.51,0.012,0.409,,0.001967213
31.533,0.031,0.422,,0.005081967
31.558,0.019,0.415,,0.003114754
31.581,0.012,0.415,,0.001967213
31.606,0.025,0.422,,0.004098361
31.629,0.006,0.409,,0.000983607
31.659,0,0.415,,0
31.683,0.019,0.422,,0.003114754
31.707,-0.006,0.422,,-0.000983607
31.731,0.006,0.415,,0.000983607
31.755,-0.006,0.428,,-0.000983607
31.779,0,0.415,,0
31.803,0,0.428,,0
31.838,-0.006,0.428,,-0.000983607
31.862,-0.012,0.415,,-0.001967213
31.886,0.012,0.428,,0.001967213
31.91,-0.006,0.415,,-0.000983607
31.934,0.012,0.428,,0.001967213
31.958,-0.012,0.422,,-0.001967213
31.983,0.019,0.422,,0.003114754
32.006,0.006,0.428,,0.000983607
32.03,0.006,0.415,,0.000983607
32.054,0.019,0.428,,0.003114754
32.078,0.006,0.415,,0.000983607
32.102,0.012,0.428,,0.001967213
32.126,0,0.415,,0
32.151,0.025,0.428,,0.004098361
32.174,0.012,0.422,,0.001967213
32.199,0.025,0.422,,0.004098361
32.222,0.019,0.428,,0.003114754
32.252,0.012,0.428,,0.001967213
32.276,0,0.422,,0
32.3,0.012,0.428,,0.001967213
32.324,0.006,0.428,,0.000983607
32.348,-0.006,0.422,,-0.000983607
32.372,0.006,0.428,,0.000983607
32.396,0,0.422,,0
32.42,0.006,0.434,,0.000983607
32.444,0,0.422,,0
32.479,0,0.422,,0
32.503,0.006,0.434,,0.000983607
32.527,0.012,0.422,,0.001967213
32.551,0.019,0.434,,0.003114754
32.575,0,0.422,,0
32.599,0.025,0.428,,0.004098361
32.624,0.019,0.434,,0.003114754
32.647,0.012,0.422,,0.001967213
32.672,0.012,0.434,,0.001967213
32.695,0.006,0.422,,0.000983607
32.72,0.025,0.434,,0.004098361
32.743,0,0.428,,0
32.767,0.025,0.434,,0.004098361
32.792,0.006,0.428,,0.000983607
32.815,0.019,0.428,,0.003114754
32.845,0.012,0.422,,0.001967213
32.88,0.006,0.428,,0.000983607
32.903,0.006,0.434,,0.000983607
32.928,0,0.422,,0
32.951,0.025,0.434,,0.004098361
32.976,0,0.428,,0
32.999,0.006,0.434,,0.000983607
33.024,-0.006,0.434,,-0.000983607
33.048,-0.012,0.428,,-0.001967213
33.896,0.012,0.428,,0.001967213
